id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
862341137439202332,Pagrati Flat 7,68044665,Eirini,,ΠΑΓΚΡΑΤΙ,37.9690704,23.7494148,Entire home/apt,120,3,7,2024-10-20,0.46,1,283,6,00001863202
862702134839893810,"""Zakynthos"" Keramikos studio next to Acropolis",92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98272021558622,23.72011346613127,Entire home/apt,33,1,96,2024-11-08,4.59,42,262,55,1970744
862715241659803565,"""Crete"" Keramikos studio next to Acropolis",92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98135066004902,23.72013879860124,Entire home/apt,37,1,129,2024-11-07,6.16,42,253,73,1970770
862723173615761354,"""Leros"" Keramikos studio next to Acropolis",92310506,Sokol,,ΚΕΡΑΜΕΙΚΟΣ,37.9814,23.718,Entire home/apt,33,1,90,2024-11-10,4.31,42,255,59,1970824
862736844976491824,"""Rodos"" Keramikos studio next to Acropolis",92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98143,23.72018,Entire home/apt,36,1,108,2024-12-01,5.18,42,249,62,1970819
862752841533052959,Athena Elegant Apartment,438160268,Myrta,,ΙΛΙΣΙΑ,37.976309184928354,23.755806719866786,Entire home/apt,55,3,2,2024-03-15,0.13,1,329,1,00002522320
862777617397423770,"""Paros"" Keramikos studio next to Acropolis",92310506,Sokol,,ΚΕΡΑΜΕΙΚΟΣ,37.981217246382094,23.718141769954347,Entire home/apt,37,1,83,2024-12-09,3.97,42,265,52,1970765
862782443147264107,Newly renovated flat 500m from subway station SKIA,441138011,Waylink Investment,,ΠΑΤΗΣΙΑ,38.01191439999999,23.7355543,Entire home/apt,69,3,30,2024-12-16,1.51,10,169,18,00001926444
862810153926410782,Ivannas penthouse,271255308,Ivanna,,ΣΕΠΟΛΙΑ,38.00199155414442,23.71841087937355,Entire home/apt,65,2,5,2024-07-25,0.25,2,91,1,00000722048
862867775450552617,Bright apartment 8min to metro station KOL_25,441138011,Waylink Investment,,ΚΟΛΩΝΟΣ,37.9917313,23.7181552,Entire home/apt,63,3,49,2024-11-17,2.48,10,170,35,00001933973
862887391066942701,Kosmos Apartment: Calm & Cozy Retreat,45503356,Yuriy,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95683724286744,23.728460475901752,Entire home/apt,77,2,4,2024-05-25,0.29,1,117,3,00002255835
862897505768806913,Deluxe Suite Aethra - 2 Mazi Suites,427836300,Hellas Elements,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9732123,23.7329052,Entire home/apt,223,1,0,,,12,359,0,00001597176
862985808835887386,Acropolis Studio Apartment,460701415,Chris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9673214,23.727768,Entire home/apt,58,1,1,2023-05-16,0.05,3,365,0,00001968771
863142151391779136,Blue Ark Wanderlust,221302117,Blue,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9630398,23.7240668,Entire home/apt,121,2,34,2024-11-14,1.65,10,348,7,00002001447
863159188700409325,Cozy home Centre Athens,27544107,Ekaterina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99195,23.72896,Entire home/apt,70,2,25,2024-02-09,1.40,1,354,2,00002139440
863432728847182855,Stylish Urban Suite - B2,31290848,Nasos,,ΠΕΤΡΑΛΩΝΑ,37.9706588,23.7052441,Entire home/apt,43,2,14,2024-01-03,0.70,70,352,1,00001989910
863468827557109744,Luxury Athens Apartment with Breathtaking Views,280997612,Michael,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9627093,23.7313762,Entire home/apt,83,1,81,2024-12-08,4.00,12,123,47,00001991578
863473469494260137,Presidential Suite - 2 Mazi Suites,427836300,Hellas Elements,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9732123,23.7329052,Entire home/apt,1235,1,4,2024-12-23,0.21,12,352,2,00001597176
863479033489924085,α1.  Shared POOL private  Flat,74343759,Stelios,,ΚΟΛΩΝΟΣ,37.9953768,23.7169128,Entire home/apt,38,3,80,2024-12-10,3.88,23,245,42,00001999727
863548566347895779,Διαμέρισμα στο κέντρο της Αθήνας - 2,418290815,Δεσποινα,,ΠΕΤΡΑΛΩΝΑ,37.97416144313293,23.70954598173778,Entire home/apt,63,1,156,2024-12-18,7.46,2,152,84,00001980610
863587356393700154,Διαμέρισμα στο κέντρο της Αθήνας - 1,418290815,Δεσποινα,,ΠΕΤΡΑΛΩΝΑ,37.972799194289784,23.710947410238063,Entire home/apt,33,1,128,2024-12-23,6.25,2,171,79,00001980445
863609599677143417,Bright 2BDR Apartment Downtown Exarcheia!,229403250,Tegea,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9850654256915,23.737221684992004,Entire home/apt,47,1,104,2024-09-01,4.97,9,280,39,00002499847
863620606283232859,"Mar25 #21 - Entire Apt, Fully Equipped, 2Bedroom.",211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9876842,23.7278839,Entire home/apt,90,1,48,2024-12-23,2.34,23,349,24,00001863695
863652285348840472,Quiet and Central Apt - 5 min walk to Psyrri,260544,Venetia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98273,23.72116,Entire home/apt,85,7,3,2023-12-06,0.19,4,0,0,00002182997
863745343770105785,2 bd renovated flat at acropolis,508853669,Georgia,,ΖΑΠΠΕΙΟ,37.966857840665625,23.73121382142878,Entire home/apt,81,1,52,2024-10-30,2.55,1,347,22,00001967127
863814061909804260,Athens Metropolitan Grand Residence,6855082,Mariliza,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.973995648731474,23.731581785585966,Entire home/apt,326,2,43,2024-10-04,2.13,7,186,19,00001896750
864136884658538509,Cosy studio in the Petralona neighbourhood,89859710,Manolis,,ΠΕΤΡΑΛΩΝΑ,37.9677452,23.7091957,Entire home/apt,39,1,27,2024-07-20,1.39,22,226,11,00002591935
864248536419703155,City Sky 1BD Apt. 8' To Metro,144814182,Dropebnb,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9583454,23.7215128,Entire home/apt,85,2,9,2024-09-19,0.44,48,269,4,00002727303
864249457516484162,"Cozy Apartment Athens, walking distance to Metro",113548208,Mgv,,ΠΑΓΚΡΑΤΙ,37.97364977652245,23.746763676879823,Entire home/apt,65,1,16,2024-12-15,0.81,90,339,15,00001979474
864313022483092223,Entire penthouse with 360 views,508538868,Lina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99022338220177,23.74056089669466,Entire home/apt,40,4,1,2023-10-26,0.07,1,87,0,17125927222
864508320630813160,"Koukaki , 2 bedrooms apartment",487287864,Κατερίνα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96166,23.71917,Entire home/apt,60,3,18,2024-10-20,0.90,1,268,6,00001477411
864517343861166723,Dimosthenis_Loft1,50792351,Dimosthenis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98756329794366,23.723228126764297,Entire home/apt,55,1,7,2024-10-07,0.35,2,355,4,00001803960
